genes	logFC	logCPM	LR	PValue	FDR
TTL	-4.64360900562316	6.42806760372734	600.301679148519	1.43939982228147e-132	1.87514540484486e-130
CD248	-4.63814500702726	3.17915367017312	94.2663082820799	2.75805030671096e-22	1.45602025401765e-21
ERBB2	-4.63472644352799	5.69751892714971	432.714421437222	4.16964156850468e-96	2.28833477910659e-94
TMEM158	-4.63057087052928	0.880747462310813	43.8541839654506	3.53774069063331e-11	1.0010145170491e-10
GRIN3A	-4.63016872509749	4.27393171401491	94.4703682251181	2.48788921394175e-22	1.3166313989416e-21
NFIB	-4.62799617062031	4.01318405391575	40.4300241509085	2.03785331137618e-10	5.46862133932971e-10
CPXM1	-4.61923927706832	3.69570096960341	75.1224248923597	4.42412753607245e-18	1.87876104157808e-17
MDK	-4.61535681665432	4.33389436246356	212.117212731325	4.74199141669444e-48	6.56195958166397e-47
GAS1	-4.61403335212049	4.71150854119801	172.003364958499	2.70163219998296e-39	2.80765112676714e-38
WDR35	-4.61215769477118	3.99662678490008	128.611428657376	8.24840258122971e-30	6.11728856182401e-29
LAMC1	-4.60903385459747	8.16442228791792	329.849336840802	1.03657807137456e-73	3.18303509202803e-72
SMOC1	-4.60050761784372	2.67740350974968	20.0699159883182	7.46619326521297e-06	1.41980971013641e-05
LOC109502212	-4.59225603012086	0.808097504040735	32.871643350078	9.84488720111798e-09	2.34390825609781e-08
ITGAV	-4.59134215660094	9.5351243899695	406.34389123145	2.29074130640151e-90	1.07431602286037e-88
MSX2	-4.5906823856984	1.83200352561051	52.0673062256864	5.36304684618395e-13	1.70275696284964e-12
SPRY2	-4.5868284697514	3.31934675253595	212.517312851253	3.87859730370978e-48	5.40197294016686e-47
P3H4	-4.58474536371849	6.03667689753736	592.664900516663	6.59565277982984e-131	8.3396209707319e-129
KIF1C	-4.58425369837966	6.29587248410851	321.700572270546	6.17280846237001e-72	1.76912690531525e-70
CDC42EP5	-4.58087177236184	4.40184998120329	349.275470042074	6.09420035712917e-78	2.06291081380302e-76
MAGEL2	-4.57979985625548	0.749042673700523	35.8474532146023	2.13386782094107e-09	5.35001813504606e-09
AVPI1	-4.5788701142574	4.33748480297708	294.053266591393	6.5073917233079e-66	1.56286463790506e-64
LOC105260609	-4.57331699071525	0.468912639714834	24.8281805226595	6.26744674972456e-07	1.29724379282936e-06
NTM	-4.57329108071611	1.44662615162509	40.1557524618978	2.34499947385577e-10	6.26288221460298e-10
ALDH1L2	-4.57229376302825	7.4699514356481	260.225481848361	1.53238031205496e-58	2.98536387984483e-57
OLFML2B	-4.57222904144169	4.95128222310334	123.205644477501	1.25719559835184e-28	8.82637541205426e-28
DPYSL4	-4.56891527874652	4.12343464086897	243.08804076191	8.34434676378945e-55	1.45625223562371e-53
PRTFDC1	-4.56591724339279	2.04134877589983	34.6286574095914	3.98989078957848e-09	9.80145171679878e-09
LOC102899787	-4.5631047162779	2.99143296557055	51.5841604963123	6.85927515120701e-13	2.16399392429346e-12
SPON1	-4.55655579825294	5.66364656463524	51.5342559787749	7.03586620948352e-13	2.21916279050401e-12
RYK	-4.55368131721618	8.05743463836554	523.806621891289	6.28588804204683e-116	5.23026439214697e-114
SCX	-4.55154935630655	3.06082747599476	141.263919370346	1.40874487265074e-32	1.14991029256814e-31
CDH18	-4.54752339200038	2.19326656719973	12.1952420183756	0.000479115596315891	0.000772394230710757
RCN1	-4.54679529002635	8.3273007161708	504.301190790768	1.10185874560154e-111	8.16705301265692e-110
SCUBE2	-4.54674049596607	3.90004955781619	136.71642681419	1.39095898052257e-31	1.08854356624997e-30
CNRIP1	-4.54588159304542	4.98592260126774	274.65347567087	1.09833784468784e-61	2.34524224883097e-60
DLC1	-4.54493712067363	5.67749290209172	176.224675549799	3.23425458703017e-40	3.4615918181683e-39
SMARCD3	-4.54066632989928	4.3427106799092	217.428476245786	3.29088857446077e-49	4.72108898162632e-48
FOXC1	-4.54048986057197	2.56965662015052	72.7464354228501	1.4742425893554e-17	6.0862057218043e-17
BDH2	-4.53183849404245	3.93169574851453	181.451374371581	2.33632514974432e-41	2.59979167008218e-40
RTN4R	-4.53162396117692	1.33520123152596	75.1530029620108	4.35613703893189e-18	1.85171718494082e-17
SNX24	-4.53031455379437	4.49205231392914	194.088001042949	4.07434019696321e-44	4.94790635783752e-43
LOC111559768	-4.52772458055882	3.95494970153153	84.3810520394267	4.08039667583373e-20	1.92906436687051e-19
EBF4	-4.52353679068471	2.0460204433795	100.869557943392	9.82449246171008e-24	5.547569145301e-23
DSC3	-4.51720185397266	3.75791899554738	56.2085898084868	6.51761712310422e-14	2.1770968152467e-13
FABP3	-4.51466730991878	5.59891988245735	92.5797978066632	6.46641625570197e-22	3.35333214514629e-21
SOCS5	-4.51125218549312	8.5869026461691	618.621684341418	1.49120147096435e-136	2.13689170789192e-134
ANK2	-4.51012669120028	5.20707341696381	93.7970835994733	3.49586538717591e-22	1.83800146344915e-21
SGCE	-4.50599540600925	3.72271282602888	82.3145541585031	1.16064331429069e-19	5.3194089638973e-19
OAF	-4.5050056790631	5.66940625941711	316.89527032243	6.87367100774234e-71	1.9355837333374e-69
PYCR1	-4.50481992573017	6.4369916432832	557.097922803731	3.59684163852084e-123	3.62409895406276e-121
ITGB5	-4.50061919943574	8.91861482814362	227.480898065172	2.1121735678642e-51	3.28201234996923e-50
LOC109501600	-4.50053658756205	0.509900384398119	53.8440709803012	2.17049092908351e-13	7.04221924840001e-13
EVA1C	-4.49842607532414	1.05923725018833	30.9510980606757	2.6461232977567e-08	6.05809847889007e-08
LOC102899263	-4.49618115482486	0.840834471965799	52.9091338603784	3.4934123896621e-13	1.1193674432167e-12
SULT1B1	-4.48780992529569	1.53109101290844	27.6322868421792	1.46709375490921e-07	3.1864446205901e-07
CEMIP	-4.48596230002753	5.68663570656754	38.9512649681047	4.3451863853515e-10	1.13994851122617e-09
PCDHB16	-4.48573999191843	2.08879161935599	60.4856243143743	7.4117791640591e-15	2.63623044343271e-14
LOC101082667	-4.48262276240452	2.45071405723938	69.9216079360825	6.17087538955942e-17	2.4609084693614e-16
CADM1	-4.47812243816861	6.40114843643549	274.750669404051	1.04605451070294e-61	2.23730763259301e-60
EDA2R	-4.47709091034603	0.469867765156195	22.0043821348555	2.72028669723611e-06	5.35217963909292e-06
IGFBP5	-4.46867379648211	2.94117938433251	46.3273890833727	1.00055496373864e-11	2.94413811712006e-11
DKK1	-4.46839938822445	5.07505387194263	62.4399029512639	2.74700585909728e-15	1.00391426933345e-14
ZNF703	-4.46319456331296	2.09603529498976	69.9279975014991	6.1509187245491e-17	2.45370859234487e-16
LOC105261012	-4.46222432222006	6.94648680537409	678.278981985928	1.58193415205591e-149	3.09124314531289e-147
LOC109502730	-4.45823222920821	1.38463368880483	56.5303312017826	5.53381559036241e-14	1.85423797528979e-13
FSCN1	-4.45731266994976	6.05615383834588	512.654325572391	1.67769237875455e-113	1.29564063525733e-111
CKAP4	-4.45711644321626	7.3454975450983	270.519004975538	8.74570403210851e-61	1.83403812848949e-59
NEFL	-4.45662510998111	3.16654436222334	168.939005759148	1.26154388556073e-38	1.27909838774188e-37
DACT1	-4.45278786915795	5.14287708199852	220.698209027479	6.36923790826075e-50	9.37717594781267e-49
CHSY3	-4.44597964443982	2.28310621323122	105.881977292817	7.82601604415023e-25	4.638425042344e-24
FBP2	-4.44223311877841	-0.349976286487914	22.2915535964734	2.34234634990471e-06	4.62976871643234e-06
NHS	-4.43961323011947	3.31155953485209	125.905573785451	3.22467683910777e-29	2.33251021839444e-28
PCDHB8	-4.43611618755936	1.25854838650151	32.8391773026281	1.00106852465319e-08	2.38118420554265e-08
MTHFD2	-4.43585290053053	7.31169704859548	314.316746854497	2.50536524295465e-70	7.00904458533323e-69
TRPM4	-4.43486548163163	4.09644961247311	62.223366238626	3.06628014036367e-15	1.11679793759589e-14
GLI3	-4.42849266602576	3.89320394084481	37.7182804755122	8.17350054115093e-10	2.10869446847817e-09
ATP8B1	-4.42772354656782	5.00262759254488	285.286329074946	5.29238153478093e-64	1.20806804697469e-62
ASS1	-4.42738876718507	2.95027850495347	35.4619011229946	2.60088371203313e-09	6.47184974611062e-09
PLAT	-4.42106030488111	3.50472671852083	53.3680351573924	2.76560500722351e-13	8.905869607531e-13
HEBP2	-4.41046245673338	3.02482578741081	50.5013910716677	1.19080358606697e-12	3.70513723751646e-12
RASSF8	-4.40402245233849	5.21704793105517	431.799819565111	6.59415804132314e-96	3.60359560419257e-94
SHROOM3	-4.40245277821204	3.24828150302399	49.6261967433152	1.8601327440963e-12	5.70650142735728e-12
PSAT1	-4.40176972416576	7.76334584664898	281.340388888198	3.83269821828102e-63	8.47861216486627e-62
FAM180A	-4.39721881681699	2.35358935786019	76.368816159976	2.35338319897563e-18	1.01138230980302e-17
GLRB	-4.3965380183158	1.68228384997074	32.6371277720632	1.11072588715327e-08	2.63279392880273e-08
NDRG4	-4.39544416718653	3.99921316788436	161.951648727576	4.2388909370087e-37	4.10427750860369e-36
AGAP3	-4.39130641141168	5.46920816750693	329.58412229669	1.18403965264494e-73	3.61861597160231e-72
PKIG	-4.38587328423568	2.03105444844204	47.0375870402558	6.96383072570928e-12	2.07132206802289e-11
TCEA3	-4.3837671163103	2.43393961980064	134.94740082816	3.39032502278081e-31	2.62297671378549e-30
ADAMTS15	-4.38191362827752	4.08728599262979	146.215888075588	1.1645148259065e-33	9.95278178244938e-33
LOC102900715	-4.37624283495887	-0.414232936947497	28.7532305590221	8.22126672482494e-08	1.82025196480802e-07
NYAP1	-4.37589133924207	3.61412354845875	55.1527098207002	1.11519814118271e-13	3.68692910198242e-13
EXT1	-4.37469310979131	6.54639529325868	444.951188430767	9.05503898675676e-99	5.23689855660098e-97
PITX2	-4.3678727298113	2.10883371825492	28.6258364450364	8.78028170188885e-08	1.93670759550642e-07
CA3H2orf40	-4.36112906396804	0.392258495175533	15.4511447155516	8.46656467898473e-05	0.00014650917035404
ZNF510	-4.35911637990619	0.923383097135777	58.0519463294425	2.55286749658171e-14	8.73556171488839e-14
PID1	-4.35686418467938	6.44812831510657	122.841064821478	1.51078886115112e-28	1.05607826245344e-27
FBLN2	-4.35287387240822	9.01217485833832	205.190010391353	1.53930956459229e-46	2.05087556348623e-45
HS3ST3A1	-4.34513902080565	2.60377754486077	31.2996332182263	2.21121413075389e-08	5.10344106018842e-08
PCDHB10	-4.34204837681552	2.09230990257791	113.530387092445	1.65131190365933e-26	1.05535032812162e-25
ADAMTSL5	-4.33874511640557	2.95400086604408	59.0148761879558	1.5648442997357e-14	5.4339787112793e-14
CFL2	-4.33763121059472	7.60426663609326	323.246014839864	2.84354362129469e-72	8.18597814371374e-71
TMEM178A	-4.33683124670003	0.362832437774418	19.7110143432883	9.00806754805144e-06	1.70048371146398e-05
DOCK4	-4.33253695873761	6.40241189276451	116.568833191085	3.56779089912642e-27	2.33691209883359e-26
TLL1	-4.33119090306503	2.52156457411341	50.0916988548319	1.4672639462034e-12	4.53905087891226e-12
SORCS2	-4.32305595259748	3.48597256564617	41.4646007175136	1.20024760581272e-10	3.27888018897832e-10
FAM110C	-4.3194619773912	1.3102606565133	35.2832390122494	2.85074911511123e-09	7.07857361139575e-09
RRAS	-4.31754685061597	4.17716392708834	239.969153522268	3.99421497745665e-54	6.86845207523446e-53
NTRK2	-4.31376037360016	3.88489829398433	23.1450520580041	1.5022926998718e-06	3.01698364220596e-06
DUSP8	-4.31259213510076	1.54880919216799	60.6860427244886	6.69430975243528e-15	2.38894612277692e-14
ARL4D	-4.30790208786586	0.569230218702802	31.6973707740763	1.80165943175475e-08	4.19649660309572e-08
LOC101100564	-4.30479635323346	2.08389432763368	61.8776053988052	3.65482561817437e-15	1.3266615816942e-14
SNX33	-4.30377544466264	5.89788751106974	305.40618837466	2.18765787439854e-68	5.781603197975e-67
PLPPR2	-4.30374913511886	2.82708460862409	93.2676488872356	4.56797966791892e-22	2.39290145317426e-21
FAM114A1	-4.30324658628094	6.65353069347321	292.712735884827	1.27492617703001e-65	3.05059794158739e-64
LOC109497602	-4.30116736350501	-0.0628364121989823	40.0629804388018	2.45905251767942e-10	6.55662607411857e-10
GAL3ST4	-4.29879620308188	2.85157475762993	97.1553087413004	6.4097195565263e-23	3.4806801313903e-22
CCNYL1	-4.29594497431489	6.04891071871268	421.728990523362	1.02591847565439e-93	5.27142254203774e-92
KLHL23	-4.29262884949768	2.57216269357075	41.8849723374314	9.68037720662277e-11	2.65351381155821e-10
ADPRHL1	-4.29092335023637	2.70664075181589	58.1370445752017	2.44478939776582e-14	8.38352801461998e-14
MIPOL1	-4.28456906954525	3.93702703248201	266.090865881776	8.07068948436251e-60	1.65218543301307e-58
PTGS1	-4.28356552263656	8.32579857307432	109.517354219798	1.25005305173456e-25	7.6954339896041e-25
VEGFA	-4.27737224876421	5.36921758539378	258.895942571119	2.98659427250873e-58	5.74897109440971e-57
FUT1	-4.27724851668747	1.7471749323279	14.9744203119327	0.000108978470153221	0.000186454673595926
ZFHX4	-4.27480902014152	3.7472709584815	47.4750628447394	5.57081251777642e-12	1.66659171982747e-11
NTNG2	-4.27122870236854	3.79010447462561	217.157033409238	3.77159508250835e-49	5.38673995338983e-48
MYO10	-4.26736556618798	6.49652392919799	144.089366795822	3.39666072577552e-33	2.84829215736845e-32
THAP10	-4.26652777987124	1.26182286575699	87.6537771641679	7.79754992366069e-21	3.82958878010099e-20
GPR85	-4.25812899245393	1.48693581776161	58.9964379947516	1.57957649800997e-14	5.48218463262503e-14
LRRC17	-4.25516594322486	2.51393616823737	26.6121000721671	2.48681403949768e-07	5.30473712659636e-07
HR	-4.25514630727282	3.53204603366001	65.8444068646312	4.87963149232695e-16	1.85861214874603e-15
TNFRSF11B	-4.25323569414256	1.16824054743969	8.37661183966125	0.00380080320932624	0.00560024665722387
SNPH	-4.25192116136789	4.04449161151737	268.154756956386	2.86468549817301e-60	5.94941205635061e-59
CB1H8orf48	-4.24932957408643	3.58230771105708	224.359628732524	1.01269519077277e-50	1.54931552495806e-49
NKAIN1	-4.24545420062538	5.88518778691336	297.324728044634	1.26075759640618e-66	3.14506590345271e-65
PAPSS2	-4.24516037302105	4.35285300967703	206.279670786361	8.90368997717502e-47	1.19242876049456e-45
SLC6A8	-4.24334623165178	4.63936543509457	227.973477451038	1.64930771816348e-51	2.56897604361768e-50
ESM1	-4.24301980848212	1.77578375476954	16.7194099600075	4.33353566889238e-05	7.71529673132317e-05
CE1H17orf50	-4.23966610971683	1.38250730240427	29.9531635697431	4.42609162521031e-08	9.99357557603945e-08
PFN2	-4.23613255517168	6.07466080633294	250.7961657379	1.74128336969141e-56	3.18996187768609e-55
PDE1A	-4.23455148164374	3.24641833611591	21.8566383020104	2.93798429561614e-06	5.76204128049899e-06
F2RL2	-4.22441051622857	4.73671918645891	46.0375654780793	1.16007109275609e-11	3.39955393848563e-11
CILP2	-4.2215595683071	4.29337376418602	47.2937910437167	6.11054684359436e-12	1.8238306559092e-11
LOC105260677	-4.21884780935992	1.15692344417791	71.7775237802952	2.40880447384254e-17	9.83734999972998e-17
HAPLN3	-4.21850524582244	3.20851507674712	89.2018240864465	3.5652007319103e-21	1.78149530567405e-20
LOC102900641	-4.21690037888788	1.49830116237237	72.667122575982	1.53469574140443e-17	6.32767614350798e-17
ITSN1	-4.21668550209049	6.95388732556531	298.772083902176	6.09950693790016e-67	1.54548803493317e-65
PLEKHH3	-4.21599948297465	3.54264337967439	135.130377932503	3.09184940636756e-31	2.39492983747282e-30
LOC101095575	-4.21474824340518	2.80488736747224	110.122592474499	9.21142350253214e-26	5.69509726328653e-25
UCHL1	-4.20636866308868	5.78431690471527	186.377171398113	1.96406305222854e-42	2.26569956928368e-41
TCIM	-4.20623117712801	1.44599515437299	31.2810062388537	2.23253194021939e-08	5.15157252850208e-08
CABLES1	-4.20160814669807	3.7122203965118	127.91235312315	1.17310783575623e-29	8.65041266880967e-29
GJB5	-4.19643263844351	0.197012188892645	20.3061490611524	6.59881706840632e-06	1.25783245242738e-05
TBX3	-4.19398568842434	2.90830572267044	32.6071858172265	1.12796944409023e-08	2.6707218506392e-08
COL16A1	-4.18739962741784	5.75318844937954	91.8882279755125	9.17129753295728e-22	4.72750696572942e-21
TMEM100	-4.18403884254743	2.62494597159465	82.1278897442768	1.27559878947055e-19	5.82969439681138e-19
DOCK7	-4.18261711319176	7.81268906831848	396.007058470256	4.07529084447591e-88	1.78166189902392e-86
LOC101081428	-4.18183926745943	0.198921619426855	33.3004428882609	7.89646534641605e-09	1.89612201773837e-08
FNDC3B	-4.1810101775438	7.72493785713314	366.190937632119	1.26344548712615e-81	4.60301029589435e-80
LOC109499352	-4.17421251524475	-0.116667538144488	22.2456100551167	2.39906653178316e-06	4.73679746791296e-06
MTSS1L	-4.17164308637224	5.04326560730439	314.297890019177	2.52917397333264e-70	7.06033695542665e-69
XPNPEP2	-4.16805138795204	3.07196505257945	72.5533056668211	1.62580669311848e-17	6.69477296332982e-17
TTC23	-4.1674293358478	2.65673603513806	84.2942173211707	4.26360407604884e-20	2.01346399739296e-19
LOC109501392	-4.16715538459094	1.75735161032697	82.2190528768202	1.218099901905e-19	5.57679603651712e-19
EHHADH	-4.16711974991216	4.72050960557805	100.091132241503	1.45543711053104e-23	8.16120539761689e-23
TWSG1	-4.16674554788709	6.58574395885695	488.336638219476	3.27900391570556e-108	2.26146061501897e-106
LOC111558258	-4.15828652420373	3.05471957498339	31.9126584146639	1.61262815904437e-08	3.7725494952286e-08
WLS	-4.15644405385428	7.02278622734899	431.362316187293	8.21071771977535e-96	4.4680855034575e-94
CDKN1A	-4.15454991788045	6.67396581121528	483.493186070075	3.71227262776258e-107	2.50665864294523e-105
ECM2	-4.15177169742594	5.37943944085822	54.0611139774804	1.94349697321097e-13	6.32961627866210e-13
NPAS1	-4.14870447401488	2.50018608469527	95.3394921149022	1.60381557397101e-22	8.56852090203152e-22
COLGALT2	-4.14614443819541	3.01228239600948	19.7321286104607	8.90909090430965e-06	1.68303127864189e-05
SLC4A3	-4.14215899185254	3.25497945737283	65.2018738317368	6.76052119264669e-16	2.55915590905678e-15
LGALS1	-4.14079621429389	9.40446135249113	214.592353921104	1.36771181161567e-48	1.92780100922484e-47
ARHGEF28	-4.13982178571413	3.69037255613136	64.0743840901564	1.19809218755983e-15	4.47359436680925e-15
NACC2	-4.13766779386042	5.15297467018728	136.930408683134	1.24886052898247e-31	9.79121838436898e-31
PLAU	-4.13627639237076	6.06777357420805	84.4016759938498	4.038053530305e-20	1.90974610855679e-19
PRUNE2	-4.13485080603885	6.62483033088378	210.147901867465	1.27525743277115e-47	1.7478209469128e-46
