genes	4438	4460	4474	4501	4510	4520	DC1MINUS	DC2MINUES	DC2PLUS	DC4MINUS	DC4PLUS	X2654MINUS	X2654PLUS
LETM1	5.705345833036134	5.706499624731859	5.704470199957848	5.670893025790737	5.566900469123945	5.748627020496715	7.100257193019638	6.895879029003799	6.92852638462578	6.9759843969095945	6.858611512089107	7.030434127640111	6.914636410524506
FGFR3	7.136292690491497	6.790249839587683	6.667846818962198	7.326279472510051	7.079672603486505	7.129904252118869	2.3818374166569405	2.051529499878275	2.4265643137670243	1.9763000713843952	2.016982278187727	3.0017440436702536	2.7585917997093716
TACC3	4.688823002927748	4.864374141331454	4.8102887136588794	5.164659289364421	4.480499542813459	4.990439823779575	1.3328801150651575	0.033606329189411595	0.21915040937700572	0.5963986711384833	1.1681637420333688	-0.23006087331472846	0.5209498924102146
TMEM129	5.04531461271917	5.439251647182446	5.102034669617001	5.092527785401452	4.651320893915269	5.813075450152148	5.649163493290546	5.704581439883981	5.868847085918843	5.597870044380651	5.358461591528646	5.91037980846895	5.745006570671825
SLBP	5.892554014281928	6.423988753360957	6.245020060459386	6.245117117475801	5.348317651062564	5.832843637079444	4.243825127425252	4.35932513747925	4.253795816222423	4.257459940540641	4.1886111433517215	4.140346171842394	4.241778881841271
UVSSA	4.992034543372235	4.668132313036965	4.950041574226862	4.888570820010523	5.037661519808638	4.598472051695711	3.944889443908346	3.961516659706678	4.032649719400849	3.9800309242820546	3.705746197880656	3.3373458928211854	3.365305062787469
MAEA	6.369939753367766	6.165040529265406	6.328144292912507	6.385411188522624	6.15135043185178	6.308052383298399	5.986970979346697	6.058841041067926	6.133465629987466	5.789610739812922	5.767678738388196	6.1052766125705595	6.121611901897966
CTBP1	6.583111774587514	6.497136621172867	6.514473793498202	6.539338342116377	6.2477292488381915	6.569952254981653	6.129743475019265	6.226790897356609	6.261891897872268	6.507873823710277	6.512168988553414	6.267738024223767	6.334566126980794
SPON2	-1.8326222404537191	-3.3038632426926933	-1.7741585069312351	-1.735005252861684	0.703917768469833	-2.4755978775086147	7.029658449248361	6.54194814201524	6.765397561588136	5.84374964799714	5.681107158260369	4.762154817356593	4.581592793209177
FGFRL1	2.2330861895221625	2.1588345941229496	1.760464937626479	1.8274317424523783	2.456085163307104	1.8759140428191783	3.2442537807252685	3.8360696984224263	3.8701970682916733	3.0497428553385566	2.783419320713137	4.56190717397152	4.556663597738459
LOC109499325	1.8090569531944394	0.6061468765262383	1.024107323724118	1.7220951725244074	1.8311028692130569	1.2494726701711678	0.053706097921987585	0.4307340340741978	0.3344275950150504	-0.8612541805571601	-0.8925061847893478	-0.23006087331472846	-0.3801777059866449
IDUA	4.297710025515429	4.371887824185335	4.241457663746655	4.0039451904336865	3.8858023970253988	4.290699322307673	4.921308932228585	5.4366587349780024	5.582933193033422	4.899943795457987	4.7164081270691	5.268683509419079	5.247660740664877
LOC102901021	3.281052161516699	2.39985436629386	2.584980944278332	2.535581481094172	2.58817939713004	2.6452249338335503	2.6425396029501065	2.7087491273766697	2.654433972335915	2.314176658728173	2.0278169852468055	3.2835140011247925	3.475812459348931
LOC111560215	2.3154722391777884	1.0212400203281131	1.8209689929409252	2.046887824207843	2.0907196819092473	1.7976030003303216	1.3583586371805663	0.5553755122693765	1.1248270523710695	0.122862953921332	0.2380457965324533	1.1440305530243737	0.7136906094185205
DGKQ	5.0045057466510094	5.14655250720934	4.965758724596575	4.4566749353288815	4.891882781778988	5.559886988965615	3.6828011265142337	3.81959315053347	4.099367474235896	3.6931109389163943	3.435715487796487	3.850636172490509	3.8991616639573214
TMEM175	3.399104679644186	3.427367807704779	2.943554204022896	3.387199543540025	3.2774417088887033	3.5466691432106128	4.821792405505295	4.919137944070364	4.9870318706883285	4.421793468504745	4.224373076349412	4.368625972721092	4.46919784074483
GAK	7.4985377424375566	7.396009748628454	7.4690968976884164	7.255688186985529	7.020489582809665	7.442911887530399	6.2562661405759314	6.298397849511712	6.546002854359137	6.35019044403305	6.170412465675502	6.478062449919145	6.411314532493311
PCGF3	5.339168711364386	6.019145742938725	5.678816674522246	5.820864557433058	5.379042165215241	5.69563154900083	5.882184438059021	5.989646522631303	6.02716587736641	6.199042009469562	6.095789530290307	5.81399287825224	5.797819497585402
SLC49A3	4.595730246519301	3.5636363362482397	4.856788322527506	3.8541096858530377	4.491789352334211	3.9897985330070562	5.240188496605112	5.438008630386758	5.60606206354554	4.355580514072419	4.229075050352789	5.323061278746546	5.121596133962972
MYL5	0.5179913864192384	-0.8416966121635471	0.5865253342899114	-0.861701260710949	-0.10872569349139394	-0.5209547155771787	1.3833949967361843	0.9679643198662065	0.9550755352828108	-0.286860804587673	-0.096481080623902	-0.1292638450370057	0.8011928296179802
ATP5ME	5.810887389251076	6.124689893831213	6.068067605928533	5.873058126366125	5.694525727313678	5.978980567448394	5.515413081239484	5.515496492963459	5.421189615034607	5.588675847042892	5.635791991086518	5.7706277572313285	5.784460931146209
PIGG	5.613347697334096	5.401643516541339	5.623270504884388	5.490196983342585	5.4385952497555845	5.743414222059224	4.591412402881618	4.722689221019972	4.600376904444633	4.845017998687616	5.043131695437555	4.929227343703732	4.6272048166783035
LOC111558947	2.0843717039144516	1.6766527904796509	2.090426948542629	2.5764500543113584	2.204880281696043	1.9501922452989322	0.5279414881470587	0.6328628555075829	0.3887864671199776	0.8013151334652232	0.7638953252297881	0.053383524996313395	-1.288319143594055
LOC101084270	2.430849921375877	2.0031750799180164	1.952995990739965	2.6356609077969684	2.709186992763961	2.0436312552980445	1.5024468024247937	1.163425480163303	1.1875037444554901	1.0085578019995562	1.5452179970373436	1.103179908629239	1.1733047941234027
LOC101096649	6.132082303958242	6.132015915514351	6.027991464109147	5.766711631708042	5.409125972535005	6.0816884310627275	4.936190417990007	4.955410255575574	5.023995782599456	5.3012976420019	5.190232881946984	4.705285055523897	4.609132683768973
RNF39	-0.5245246272262865	-0.49364319932188233	-0.9045022293753222	-1.3819254149124442	0.5395741714858572	-1.1898404576742727	-0.14675438821841522	-0.5161900948807141	-0.2772789630627993	1.45555023751762	1.0876078587985711	1.4992541496949348	1.1061674165526985
PPP1R11	5.828530263157804	5.9732690524127205	5.806497839597004	5.7907897072571615	5.21842585860016	5.921674251763788	5.4173050058068934	5.353262491965212	5.435786280120011	5.4135985766437535	5.294850819403003	5.52019689787404	5.386759006334184
ZNRD1	3.4546955678118505	3.688137247463837	3.5905279723480126	3.7054327288012527	3.495024721251529	3.7194452258559374	2.1964956485929115	2.0794771577351496	2.1868391160703218	2.0042294530305274	2.1319109393584874	1.9545117574838438	2.0539455321686915
ZFP57	4.1370851715543155	4.183275973999643	4.263425594246535	4.040919220207154	3.868583799800775	4.323673258522821	3.8220795774308667	3.987562429115048	3.713965047312491	3.8930763812043336	3.6295521692018764	3.714870776452154	3.521619232767708
GABBR1	2.302063816011968	2.1423455992347686	1.653619898356343	2.1587668030187013	2.747367856695172	1.1688123875898366	1.7145986626086747	1.2397146168891202	1.0593032654983463	1.6625042790917535	1.299143245143406	1.4992541496949348	2.123498907737854
ZNF311	0.4220862314013786	0.5572296007702351	-0.36574281057050706	-0.6583519198981255	0.8514401390922852	-0.5209547155771787	0.8123322468248081	0.6700997286678622	1.1565057387767512	1.553313414431281	0.6280902134982863	0.9731924416407695	0.23699058249666957
LOC102899671	0.6508609973659233	0.6061468765262383	0.025626154387321208	-0.6583519198981255	1.6813736817309073	-0.065718040335706	0.572164891247429	1.137072166282016	-0.04336404358508252	0.7361908569223881	0.6562932106160648	-0.23006087331472846	-0.2869789972232009
TRIM27	5.049332721903888	5.16094882325912	4.927287249668657	5.031373219714219	4.6910429902320825	5.042301383883986	4.929831425403973	4.893783942196099	4.955863405404845	5.326405279039301	5.138687482262959	4.958150545208078	4.916447374790552
LOC102899754	1.8648403878318993	1.8892119440122828	1.5382245353778274	1.9255978678920418	1.6002474409976044	1.7429297099871277	1.0181662672056295	0.5946393533127733	1.1248270523710695	0.863626187831515	0.6280902134982863	0.4935340533120757	0.1728178999274494
ZBED9	2.952439973892996	3.314154626369927	2.728767840549288	2.1587668030187013	3.4023461517004248	2.7735091343227793	2.7133607213334585	3.6294586840684904	3.4647495207260786	3.249645132035751	3.4069555876774906	2.7992520383952293	2.7585917997093716
LOC109499510	1.021897184742221	-0.0529450748799813	0.3875213953194679	-0.321570044215811	0.14115248559535884	-0.065718040335706	-0.01006857051750287	0.2942970717312069	0.762653478003481	0.48187963510905474	-0.096481080623902	-2.0855307711829663	-0.7024630736524982
ZSCAN23	4.851834933817956	4.889291972705718	4.817731130035621	4.57736036144688	4.062769648279886	4.7723345833007285	4.849008505996526	4.988952159255195	4.933180599343223	4.933012945638174	5.031066217958557	4.755579447819406	4.761443339637541
ZSCAN12	3.3672694412000763	3.0032173377333273	3.2080327707963563	3.7596735962959094	3.3782154198474674	3.1230444374656012	3.2442537807252685	3.3713745284240613	3.178814073132436	3.0564277851265027	3.1134370970801473	3.2370669312746543	3.2611398553865754
LOC101087838	3.41164464707353	3.1832573243601474	3.056905640322268	3.1773986984142852	3.303302703331593	3.175595404173007	2.46628223350558	2.285474268832064	2.2615733092583277	2.3581266681250166	2.422046293793047	1.7579857674841213	1.5966399853134474
ZSCAN31	3.4240765551480017	3.4068060331649384	3.0900640640463735	3.5292834365486847	3.6642313785897125	3.1230444374656012	2.8088589898652034	3.0284460904250654	3.194158500479125	2.9383434698564175	2.6495270903058215	2.106931177193852	2.5968214814605832
PGBD1	4.324483333895898	4.603346753511463	4.200293204402799	3.837392911264839	3.952692492721614	4.030313096259604	4.014652867750652	3.760396641793862	3.7610916088826625	4.025030808575816	3.898114795016752	4.256670089323575	4.547202961569325
ZSCAN26	2.8455887737794097	2.385914552040615	2.5733033268043823	2.359441766529549	2.456085163307104	2.273174813171671	2.7329727918697637	2.1470656681914178	2.2760665667259556	2.848758887050583	2.7445400180141264	1.332547838560344	1.441876293877233
LOC102901578	3.9817627303788	3.984859665986452	3.9158764552800154	3.6003633294593036	3.4724072361458895	4.227387746389893	2.761899892170803	2.901119196298132	3.2539544658583677	2.6420869196446146	2.3803844771107294	2.5934280062724144	2.747619443458938
ZSCAN9	1.2624172276868908	1.056868001525037	0.879877366620148	1.3965783646712473	1.422876363924675	0.8956335628543396	0.2838718176232404	0.08964935000726776	0.15786291388772983	0.5963986711384833	0.6562932106160648	-0.33843285820701796	-1.7042507658907482
TRNAS-GCU_2	-3.372417871652196	-4.307213091646911	-3.3381331978427125	-4.307213091646911	-0.7942342756139689	-3.1183838281631453	2.3567737761576537	1.8060142142304312	1.6769263847037867	2.2688455811538004	2.3547973915911466	0.8795348937516175	1.268493099938335
LOC101091367	3.174713523490199	3.2919012900261047	3.022967150471877	3.2423336852904767	2.9896042678149914	3.2460921422870253	2.4186348963732236	3.1254724694195573	3.1710802213669687	2.7532410639598788	2.711320546750794	2.6653484899589808	2.3865753055962324
LOC111560574	2.099952228714389	1.7868435010801123	1.801081584051767	1.7931670538225388	1.422876363924675	1.6269449744304076	0.11478053564221319	1.0265638864270124	0.9550755352828108	-0.09687015058238525	0.27489298561333214	-1.4779147838414746	-0.3801777059866449
ZKSCAN8	4.793142240228931	4.3215137202077205	4.444192635570929	4.636534621631463	4.579061651624168	4.06415670490744	2.6004526685533595	2.7441011325223994	2.8704040378802023	2.871681918502732	2.9521677567792906	2.370589847246391	2.4420783410743794
ZSCAN16	5.283969415522347	5.203295387899859	5.058722370508536	4.959808698929185	4.4691206876074085	5.022353929312725	3.9657605956435997	4.566062534026795	4.582996338654044	4.358288207582074	4.254665501803159	4.419427556099825	4.445628553197249
ZNF165	1.2059410859306132	1.1911835694678483	0.49045194893906063	1.0928661369902735	0.8514401390922852	0.8446161816763859	2.5124061206237753	3.042712950673866	3.186506687023269	2.257286706708823	2.3971938493374676	2.187304019547448	2.46904913002257
LOC101082235	3.4364022503050577	3.6938061006316296	3.9478823571790285	4.251155335511642	3.4494295161755018	4.052963484505972	1.753526797498844	1.589869624220129	1.3332268215448289	0.8013151334652232	0.7638953252297881	0.6717338520379421	0.5209498924102146
LOC105260536	2.952439973892996	3.1423839711189308	3.4760372841522558	3.7054327288012527	3.303302703331593	3.8284921217127645	1.3328801150651575	1.0549946072878387	0.8811571233575793	1.1652046233106117	1.4026615362650254	-0.23006087331472846	-0.47981544844643115
LOC101080632	1.2344554930112137	1.454242705193947	1.1235416850220954	2.185431596399397	0.35407360193539467	2.088175170497173	-0.379633651943232	0.9377470945302675	1.3876301132767617	-0.6725634562445784	-0.3533580392143434	0.1367094401975566	0.5209498924102146
LOC101082491	1.9703257483775518	2.859303493754753	2.6419919251335116	2.6548698734494667	2.58817939713004	3.0573472834319593	-0.01006857051750287	-0.5161900948807141	0.09385589273835314	0.863626187831515	0.3458788479593207	-1.2491147390627195	-1.1180962242457742
LOC101080886	1.2344554930112137	1.6766527904796509	1.513995024231164	1.7931670538225388	1.220600940983302	1.9501922452989322	0.6150729205583549	0.34122441948367893	0.44117132104118323	0.2213335266837356	-0.597891753688018	-0.23006087331472846	-0.2869789972232009
LOC101082749	4.736951329298413	4.8106024431869265	5.380213101578801	5.573311592806233	4.974681990904004	5.197758222838278	3.6470669704785252	0.08964935000726776	-0.1950206058603886	2.511953785860013	2.592285561131855	-1.2491147390627195	-0.03883999547324721
LOC101083514	4.584698241280814	4.551213436305448	4.89481595516764	5.320140436152927	4.589608638617458	4.887081509592809	2.4426552597968807	1.4034454369580374	1.3876301132767617	0.4001497727073702	0.5094186789889719	1.4992541496949348	1.0713895592709524
LOC101083265	2.380706445494854	2.53231029383366	2.686032214454315	3.3405087280559242	1.9667432549497643	3.0573472834319593	0.9858359327336467	0.7763691901763868	0.27794008536528747	0.863626187831515	0.9576559359699256	1.017835648303602	0.8430310067599304
LOC101083933	2.935172007340724	2.9568230512940836	3.4570993910252876	3.476278681908215	2.709186992763961	3.011825962656363	1.8820544561209696	1.3355369738780873	1.6098572655202477	1.8434611789124387	1.755373143224718	0.4935340533120757	0.7136906094185205
LOC101084446	2.759913757896138	3.0917565276421044	3.2155647016349884	3.570328290810279	2.5454778606005446	2.940732031142933	0.697240431190741	-0.7918972342380743	-1.773069905532304	-0.15746230995838367	0.737737785500518	-2.5235831488581937	-2.2910031767886996
LOC101084707	3.067853184670411	3.551198984916278	3.8878660938553047	4.11907296525983	3.5608244727818703	3.676329616247135	1.1982666205769006	-1.5806971733053703	-0.9033107383654768	1.6799255184223434	1.4677646995208895	-0.8780451923979354	-0.9658548407626631
LOC101084959	1.4196807436084875	1.9282085146634378	1.0911524438182945	2.1587668030187013	1.1077272592117333	2.1938656817281483	0.48231950654879235	-2.233186603898671	-1.773069905532304	0.2213335266837356	0.3458788479593207	-4.307213091646911	-2.707832809693185
LOC101085206	2.0038405229485066	2.35762422399015	2.4637198291303952	2.692537141457343	2.1489288797498602	2.8270567790122034	-0.14675438821841522	1.7721648046491878	1.6325618470721592	0.5592266180733213	0.4135351339078719	0.29017973136734987	-0.03883999547324721
