LOC109500665	11	5	6
TGFBI	2606	7	2606
LOC109500666	64	57	14
LOC109500669	2	1	1
SMAD5	256	5	251
TRPC7	15	13	2
LOC111556734	0	0	0
LOC109500673	2	2	0
LOC109500676	1	0	1
LOC109500675	8	5	3
SPOCK1	12	5	7
LOC109500677	12	6	6
KLHL3	27	6	21
HNRNPA0	225	2	223
MYOT	7	5	2
PKD2L2	17	46	1
FAM13B	1280	13	1297
LOC111556732	3	3	0
LOC109500706	4	3	1
WNT8A	6	2	4
NME5	5	3	2
BRD8	491	9	482
LOC111560859	79	1	78
KIF20A	46	27	19
CDC23	428	4	424
GFRA3	12	3	9
CDC25C	26	4	22
LOC101087194	8	3	5
FAM53C	186	3	183
KDM3B	808	18	790
REEP2	461	7	454
EGR1	219	20	199
ETF1	527	16	511
LOC111560872	3	1	2
HSPA9	744	3	741
LOC111557006	2	0	2
LOC111557003	2	0	2
LOC109500763	0	0	0
CTNNA1	230	3	227
LRRTM2	11	9	2
SIL1	71	1	70
LOC111556720	3	0	3
LOC111560875	15	5	10
LOC102902316	87	0	87
LOC109500774	9	11	1
LOC111556992	163	0	163
MATR3	2735	2	2736
PAIP2	1082	2	1551
SLC23A1	82	544	15
LOC101090836	13	2	17
MZB1	51	1	50
PROB1	14	6	8
SPATA24	2	1	1
DNAJC18	43	8	35
ECSCR	1	1	0
TMEM173	235	4	231
UBE2D2	834	3	831
CXXC5	87	10	77
PSD2	44	17	27
NRG2	21	14	7
LOC109500856	41	29	12
PURA	262	2	260
IGIP	59	1	58
CYSTM1	89	12	77
LOC109500859	7	5	2
PFDN1	149	5	144
LOC111556742	2	2	0
HBEGF	59	5	54
SLC4A9	36	12	24
LOC102899826	12	9	3
LOC101093912	571	13	558
LOC111556920	2	2	0
EIF4EBP3	18	5	14
SRA1	217	9	209
APBB3	98	6	92
LOC101095877	50	3	47
SLC35A4	65	3	62
LOC102900045	16	6	10
CD14	397	7	421
TMCO6	134	40	125
NDUFA2	96	3	93
IK	390	10	380
WDR55	64	1	91
DND1	38	56	10
HARS	151	6	145
LOC101098429	97	3	94
ZMAT2	224	2	222
LOC111560912	3	1	2
LOC101098920	54	17	37
LOC101099699	0	0	0
LOC101092486	1	0	1
LOC109500945	10	8	2
PCDHB1	9	3	6
LOC111560918	7	4	3
LOC101093742	6	4	2
PCDHB3	15	7	8
LOC101093988	10	7	3
LOC111556247	8	4	4
LOC101094981	18	2	16
LOC109502212	2	1	1
PCDHB8	7	3	4
PCDHB16	9	4	5
PCDHB10	5	3	2
PCDHB12	3	2	1
LOC109500934	4	1	3
LOC101095465	11	1	10
LOC101096200	3	3	0
LOC111560924	3	0	3
